2019,3,1,0,420.56,0.346,1972.1,1.718,134.64,1.814
2019,3,1,1,420.02,0.361,1968.9,1.345,130.35,1.187
2019,3,1,2,419.92,0.184,1973.9,1.298,130.4,1.464
2019,3,1,3,420.88,0.313,1980.8,1.871,132.56,1.13
2019,3,1,4,421.7,0.487,1984.2,1.038,134.05,1.975
2019,3,1,5,423.36,0.604,1990,1.829,142.45,4.95
2019,3,1,6,424.8,0.438,1988.5,3.063,145.44,2.961
2019,3,1,7,424.65,0.799,1980.1,2.238,152.69,7.17
2019,3,1,8,422.07,0.925,1973.7,1.206,147.99,3.56
2019,3,1,9,420.76,0.639,1974.2,1.417,146.64,4.157
2019,3,1,10,420.16,0.588,1983.9,5.141,149.36,2.935
2019,3,1,11,420.9,0.475,2001,10.367,153.75,2.424
2019,3,1,12,420.64,0.306,1991,1.688,151.94,2.61
2019,3,1,13,420.81,0.534,1989.2,1.557,154.6,4.223
2019,3,1,14,421.84,0.465,1996.2,4.033,158.56,3.406
2019,3,1,15,421.67,0.652,1998.2,2.229,165.56,3.875
2019,3,1,16,422.24,1.122,1987.7,3.481,172.74,8.245
2019,3,1,17,423.54,1.212,1981.3,1.592,182.46,10.863
2019,3,1,18,424.61,0.756,1985.8,1.443,193.01,17.034
2019,3,1,19,424.64,0.933,1989,2.287,211.59,20.245
2019,3,1,20,424.16,1.026,1990.5,4.554,242.7,24.048
2019,3,1,21,424.05,0.611,1994.1,5.832,196.43,8.215
2019,3,1,22,424.16,0.539,2018.6,4.527,177.85,4.899
2019,3,1,23,421.19,1.547,2001.2,12.3,154.17,9.42
2019,3,2,0,419.74,0.459,1986.3,1.362,143.45,2.601
2019,3,2,1,420.98,0.301,1991.5,3.112,146.7,1.502
2019,3,2,2,421.49,0.346,1992.3,2.67,145.18,1.386
2019,3,2,3,421.94,0.403,1986.3,2.854,142.93,1.411
2019,3,2,4,422.03,0.588,1975.9,1.827,142.27,1.748
2019,3,2,5,423.33,0.396,1980.1,2.871,148.68,3.49
2019,3,2,6,424.23,0.481,1986.7,1.423,149.72,4.775
2019,3,2,7,424.1,0.405,1977.8,2.647,143.29,4.162
2019,3,2,8,424.88,0.408,1978.8,1.838,149.45,4.672
2019,3,2,9,422.65,1.555,1980.5,4.503,148.46,5.584
2019,3,2,10,418.47,1.253,1967.7,7.319,138.35,4.094
2019,3,2,11,417.06,0.669,1959.7,2.626,139.53,5.328
2019,3,2,12,415.6,0.401,1954.7,1.765,133.46,4.659
2019,3,2,13,415.61,0.697,1957.1,2.137,136.94,5.429
2019,3,2,14,414.89,0.287,1958,2.253,135.88,4.293
2019,3,2,15,415.41,0.578,1959.5,2.142,142.42,6.406
2019,3,2,16,415.33,0.304,1964,1.968,144.9,4.145
2019,3,2,17,416.64,1.097,1976.2,4.087,160.6,10.584
2019,3,2,18,419.32,1.091,1986.1,4.378,187.97,13.701
2019,3,2,19,418.16,0.979,1981.7,3.953,181.22,12.372
2019,3,2,20,416.63,0.206,1973.2,1.964,160.86,5.634
2019,3,2,21,417.58,0.519,1971,0.845,151.24,3.347
2019,3,2,22,418.69,0.256,1972.9,1.172,151.09,5.103
2019,3,2,23,418.69,0.228,1972.3,0.816,143.49,2.391
2019,3,3,0,419.3,0.245,1975.2,0.51,141.35,2.369
2019,3,3,1,419.67,0.311,1974.1,0.361,136.84,1.513
2019,3,3,2,420.65,0.329,1973.3,0.831,135.67,1.589
2019,3,3,3,420.66,0.413,1968.5,2.999,130.71,1.999
2019,3,3,4,420.13,0.122,1963.8,0.66,127.69,1.275
2019,3,3,5,420.55,0.446,1963.2,0.956,126,1.176
2019,3,3,6,421.52,0.225,1963.8,0.769,126.6,1.134
2019,3,3,7,421.08,0.269,1961.1,0.972,128.59,3.52
2019,3,3,8,420.4,0.439,1959.5,2.597,127.41,3.448
2019,3,3,9,419.27,0.322,1953,1.05,127.62,2.074
2019,3,3,10,418.05,0.638,1950.8,1.123,129.02,2.74
2019,3,3,11,417.31,0.34,1949.4,1.092,129.35,4.552
2019,3,3,12,414.93,0.659,1946.9,1.215,123.43,2.355
2019,3,3,13,414.03,0.245,1944.1,0.589,121.12,2.125
2019,3,3,14,413.46,0.283,1944.4,0.573,124.43,2.328
2019,3,3,15,413.16,0.198,1944.3,1.079,126.24,1.884
2019,3,3,16,413.73,0.271,1943.1,1.21,131.47,3.732
2019,3,3,17,414.45,0.356,1941.8,1.282,130.95,3.361
2019,3,3,18,415.32,0.346,1943.9,2.311,136.11,5.541
2019,3,3,19,415.93,0.229,1945.3,1.227,137.98,4.02
2019,3,3,20,416.33,0.227,1944.4,1.165,136.46,2.49
2019,3,3,21,417.08,0.203,1943.9,2.329,135.77,2.387
2019,3,3,22,416.21,0.566,1934,3.269,128.28,2.62
2019,3,3,23,415.14,0.168,1929.4,1.934,133.99,2
2019,3,4,0,416.43,0.351,1936.5,1.874,135.47,2.073
2019,3,4,1,416.32,0.277,1931.8,0.672,127.3,1.784
2019,3,4,2,415.58,0.204,1929.9,1.019,121.5,2.048
2019,3,4,3,416.02,0.148,1937.2,3.235,122.48,1.696
2019,3,4,4,415.92,0.252,1941.2,0.874,122.9,1.563
2019,3,4,5,416.51,0.15,1943.3,0.503,125.73,2.057
2019,3,4,6,417.1,0.219,1946,1.088,129.43,2.775
2019,3,4,7,416.73,0.161,1947.3,0.339,131.67,2.518
2019,3,4,8,416.6,0.186,1948.6,0.543,132.34,2.135
2019,3,4,9,416.19,0.519,1950,0.958,133.47,2.972
2019,3,4,10,416.15,0.693,1952.1,2.689,131.94,2.547
2019,3,4,11,416.5,0.444,1961.3,2.643,135.91,2.254
2019,3,4,12,416.22,0.591,1966.5,1.475,138.42,3.899
2019,3,4,13,415.97,0.433,1966.8,1.401,137.98,3.787
2019,3,4,14,416.82,0.746,1969.4,3.156,147.99,12.467
2019,3,4,15,415.92,0.415,1963.9,1.755,137.96,4.861
2019,3,4,16,416.71,0.776,1964.2,1.792,145.77,10.687
2019,3,4,17,417.2,0.494,1969.2,2.769,152.11,5.111
2019,3,4,18,417.45,0.244,1976.4,1.057,153.77,5.077
2019,3,4,19,417.55,0.19,1976.2,0.911,157.91,6.488
2019,3,4,20,418.33,0.357,1979.1,1.503,161.6,3.899
2019,3,4,21,419.58,0.351,1978.4,1.274,163.57,6.159
2019,3,4,22,419.64,0.177,1972.7,1.238,151.59,3.574
2019,3,4,23,419.97,0.214,1973.8,1.047,144.94,2.165
2019,3,5,0,420.32,0.317,1977.3,1.827,143.33,1.987
2019,3,5,1,421.46,0.2,1982,0.801,142.09,1.383
2019,3,5,2,421.58,0.226,1978.7,0.585,138.83,2.051
2019,3,5,3,421.7,0.214,1978.9,0.804,137.58,1.167
2019,3,5,4,422.02,0.271,1982.1,1.505,138.21,1.051
2019,3,5,5,422.8,0.371,1988.1,1.692,139.3,1.865
2019,3,5,6,423.36,0.229,1988.9,1.009,143,5.105
2019,3,5,7,423,0.355,1985.4,1.498,144.93,3.616
2019,3,5,8,422.61,0.3,1983.5,0.955,146.62,5.028
2019,3,5,9,421.77,0.571,1983,0.86,143.91,3.204
2019,3,5,10,419.73,0.495,1979.5,1.175,141.82,1.942
2019,3,5,11,418.99,0.373,1976.4,0.938,145.79,4.109
2019,3,5,12,418.11,0.276,1976.1,1.072,149.68,11.382
2019,3,5,13,416.64,0.871,1969.8,4.405,144.1,5.611
2019,3,5,14,415.03,0.35,1962.8,2.24,138.39,5.268
2019,3,5,15,414.98,0.329,1959.8,1.271,141.97,5.513
2019,3,5,16,415.63,0.633,1959.4,2.356,154.51,7.791
2019,3,5,17,419.02,2.535,1967,12.389,167.64,12.422
2019,3,5,18,421.45,1.621,1974.5,6.178,191.17,6.231
2019,3,5,19,420.49,1.594,1968.5,7.695,167.95,6.497
2019,3,5,20,420.87,1.991,1973.5,15.597,168.32,5.251
2019,3,5,21,424.56,5.165,1981.6,23.994,177.97,9.898
2019,3,5,22,427.42,5.187,1980.7,20.965,175.9,10.643
2019,3,5,23,426.88,5.167,1983.3,26.214,169.95,9.826
2019,3,6,0,429.21,7.301,1995.1,41.246,169.19,11.212
2019,3,6,1,425.05,2.365,1983.2,10.109,153.21,4.949
2019,3,6,2,427.73,4.475,2001.2,33.888,155.15,8.77
2019,3,6,3,425.48,3.583,1997.3,34.32,149.11,9.952
2019,3,6,4,423.9,1.634,1994.3,11.564,143.79,3.633
2019,3,6,5,424.64,1.653,1995,9.994,144.43,2.865
2019,3,6,6,425.28,2.609,1991,12.426,147.59,4.763
2019,3,6,7,425.25,2.363,1988,9.78,151.15,5.221
2019,3,6,8,426.17,1.941,1995.8,6.667,152.88,3.865
2019,3,6,9,427.19,3.249,2003.1,12.818,155.58,4.495
2019,3,6,10,426.44,2.315,1993.6,10.934,166.87,5.984
2019,3,6,11,424.62,1.906,1992,12.99,171.99,5.284
2019,3,6,12,422.62,1.683,1986.3,12.622,161.9,9.555
2019,3,6,13,422.13,1.44,1971.9,5.978,154.02,6.332
2019,3,6,14,420.56,1.095,1967.8,5.6,145.47,3.718
2019,3,6,15,420.57,1.765,1959.7,2.112,146.68,6.051
2019,3,6,16,421.7,1.459,1961.9,4.149,152.23,5.666
2019,3,6,17,422.57,0.993,1969.8,1.837,165.9,10.036
2019,3,6,18,425.21,2.31,1979,11.611,188.14,15.428
2019,3,6,19,423.61,1.56,1982,7.177,179.12,10.883
2019,3,6,20,420.12,1.154,1954.2,4.846,150.22,6.193
2019,3,6,21,419.16,1.268,1946.2,1.504,142.98,2.772
2019,3,6,22,426.06,5.319,1959.2,7.348,165.1,11.916
2019,3,6,23,419.95,1.309,1958.1,8.703,147,8.777
2019,3,7,0,418.51,0.388,1950,2.61,132.75,1.906
2019,3,7,1,419.31,0.286,1959.3,3.221,132.49,1.662
2019,3,7,2,419.59,0.345,1960.3,0.849,134.04,1.433
2019,3,7,3,418.36,0.462,1965.6,4.762,131.47,1.91
2019,3,7,4,418.44,0.161,1971.2,2.816,131.45,1.428
2019,3,7,5,419.15,0.414,1976.3,1.712,133.34,2.313
2019,3,7,6,420.28,0.342,1981.8,0.858,137.39,3.346
2019,3,7,7,420.25,0.299,1981.3,1.31,142.72,3.022
2019,3,7,8,419.31,0.482,1982.6,1.303,139.85,4.265
2019,3,7,9,418.48,0.26,1977.7,1.376,136.07,2.528
2019,3,7,10,417.43,0.6,1974.7,2.166,136.14,2.58
2019,3,7,11,415.92,0.323,1966.5,1.795,136.57,2.762
2019,3,7,12,415.33,0.595,1965.4,1.243,138.16,3.034
